"","INSTNM","md_earn_wne_p10.REPORTED.EARNINGS","PREDDEG","index_std","AfterScorecardRelease","HighEarning"
"2193","Eastern Washington University",40500,3,0.0320899661296641,1,0
"2194","Eckerd College",40800,3,-0.0237887623448451,1,0
"2195","Edgewood College",40900,3,-0.614461250378847,1,0
"2196","Edinboro University of Pennsylvania",33900,3,0.111491273627928,1,0
"2197","Edward Waters College",25600,3,-0.151390643227504,1,0
"2198","Elizabeth City State University",30100,3,-0.290797503318508,1,0
"2199","Elizabethtown College",47700,3,-0.531506033688783,1,1
"2200","Elmhurst College",48100,3,-0.676223307873656,1,1
"2201","Elmira College",43600,3,0.32148619561725,1,1
"2202","Elon University",44500,3,0.111974665979947,1,1
"2203","Embry-Riddle Aeronautical University-Daytona Beach",60900,3,-0.147825904089264,1,1
"2204","Embry-Riddle Aeronautical University-Prescott",60900,3,0.128255865805281,1,1
"2205","Embry-Riddle Aeronautical University-Worldwide",60900,3,-0.147825904089264,1,1
"2206","Emerson College",44800,3,-0.045957896324746,1,1
"2207","Emory & Henry College",39600,3,0.0847225374685174,1,0
"2208","Emory University",59000,3,-0.197931155650461,1,1
"2209","Emporia State University",35900,3,0.248972480148803,1,0
"2210","Endicott College",42800,3,-0.0383868003734594,1,1
"2211","Erskine College",36000,3,-0.0677325101841287,1,0
"2212","Eureka College",37300,3,0.108539609101829,1,0
"2213","Evangel University",34000,3,-0.213042561108933,1,0
"2214","Everglades University",41500,3,-0.196637172863041,1,1
"2215","Fairfield University",69000,3,0.0579544743240069,1,1
"2216","Fairleigh Dickinson University-College at Florham",46800,3,0.250400835707644,1,1
"2217","Fairleigh Dickinson University-Metropolitan Campus",46800,3,-0.314161575723594,1,1
"2218","Fairmont State University",34200,3,-0.123148175149354,1,0
"2219","Faith Baptist Bible College and Theological Seminary",28100,3,0.0644485560868428,1,0
"2220","Farmingdale State College",45600,3,0.132260353041551,1,1
"2221","Faulkner University",37600,3,-0.483145423105878,1,0
"2222","Fayetteville State University",31100,3,0.15825798968935,1,0
"2223","Felician College",41400,3,0.105434525485374,1,1
"2224","Ferris State University",40300,3,-0.0895741417684111,1,0
"2225","Ferrum College",36500,3,0.190236900931302,1,0
"2226","Finlandia University",26600,3,0.272649758204907,1,0
"2227","Fisk University",33800,3,0.0106198393027487,1,0
"2228","Fitchburg State University",42100,3,-0.10106174609404,1,1
"2229","Five Towns College",33800,3,-0.533595571313399,1,0
"2230","Flagler College-St Augustine",37200,3,-0.242964060847257,1,0
"2231","Flagler College-Tallahassee",37200,3,-0.18562267065942,1,0
"2232","Florida Agricultural and Mechanical University",37300,3,-0.176079017855942,1,0
"2233","Florida Atlantic University",41400,3,-0.177096940137107,1,1
"2234","Florida Gulf Coast University",41200,3,-0.111159301106471,1,1
"2235","Florida Institute of Technology",53100,3,-0.442345360620477,1,1
"2236","Florida International University",45100,3,-0.461696681976701,1,1
"2237","Florida Memorial University",27700,3,-0.140412320340429,1,0
"2238","Florida Southern College",37600,3,0.00469612182869102,1,0
"2239","Florida State University",44000,3,-0.266486222468285,1,1
"2240","Fontbonne University",40200,3,-0.168784941205285,1,0
"2241","Fordham University",55400,3,0.330458036925538,1,1
"2242","Fort Hays State University",37400,3,0.00157346007038392,1,0
"2243","Fort Lewis College",34000,3,-0.145128715115693,1,0
"2244","Fort Valley State University",28900,3,-0.181966406875371,1,0
"2245","Framingham State University",43200,3,-0.268632711390421,1,1
"2246","Francis Marion University",32300,3,-0.0422467601345313,1,0
"2247","Franciscan University of Steubenville",35500,3,-0.596822748828914,1,0
"2248","Franklin and Marshall College",54800,3,0.158469374990587,1,1
"2249","Franklin College",41000,3,-0.467955424303532,1,1
"2250","Franklin Pierce University",38000,3,0.0588304557756255,1,0
"2251","Franklin University",48300,3,-0.600899846907637,1,1
"2252","Freed-Hardeman University",37000,3,-0.0537781559486234,1,0
"2253","Fresno Pacific University",39700,3,-0.363285102120158,1,0
"2254","Friends University",41800,3,-0.450143143555555,1,1
"2255","Frostburg State University",43600,3,-0.141209230532676,1,1
"2256","Full Sail University",34100,3,-0.360634790507289,1,0
"2257","Furman University",47500,3,-0.271104170352393,1,1
"2258","Gallaudet University",25600,3,0.104461177076643,1,0
"2259","Gannon University",46200,3,0.143937617612866,1,1
"2260","Gardner-Webb University",36800,3,-0.276735253555649,1,0
"2261","Geneva College",37500,3,-0.612606443646093,1,0
"2262","George Fox University",43300,3,-0.173584528657168,1,1
"2263","George Mason University",57000,3,0.0190153170178637,1,1
"2264","George Washington University",64500,3,-0.102109673480137,1,1
"2265","Georgetown College",43000,3,0.072409528114253,1,1
"2266","Georgetown University",83300,3,-0.301039143337409,1,1
"2267","Georgia College and State University",38500,3,-0.555049574056201,1,0
"2268","Georgia Institute of Technology-Main Campus",74000,3,-0.0549698020763917,1,1
"2269","Georgia Southern University",39300,3,-0.07620834577331,1,0
"2270","Georgia Southwestern State University",36400,3,-0.058765487068319,1,0
"2271","Georgia State University",41500,3,-0.126613883509265,1,1
"2272","Georgian Court University",45700,3,-0.3062240670823,1,1
"2273","Gettysburg College",52200,3,0.23550575118854,1,1
"2274","Glenville State College",31400,3,0.52942685585379,1,0
"2275","Goddard College",25800,3,-0.425452941026194,1,0
"2276","Golden Gate University-San Francisco",64200,3,-0.652582515307325,1,1
"2277","Goldey-Beacom College",43900,3,-0.24108125474304,1,1
"2278","Gonzaga University",52800,3,-0.0206199101801275,1,1
"2279","Gordon College",41600,3,-0.367942536879582,1,1
"2280","Goshen College",36300,3,-0.0671486736036182,1,0
"2281","Goucher College",45500,3,-0.032789310832784,1,1
"2282","Governors State University",41700,3,-0.180616787926813,1,1
"2283","Grace College and Theological Seminary",33200,3,0.0977694434864187,1,0
"2284","Grace University",33400,3,0.0116754282361517,1,0
"2285","Graceland University-Lamoni",36600,3,0.123419136486304,1,0
"2286","Grambling State University",28300,3,-0.150255272858664,1,0
"2287","Grand Canyon University",45200,3,0.064657939523355,1,1
"2288","Grand Valley State University",39100,3,-0.00479851835056749,1,0
"2289","Grand View University",39200,3,-0.0577617235286369,1,0
"2290","Granite State College",32100,3,-0.382791406149056,1,0
"2291","Great Lakes Christian College",29100,3,0.352229416680856,1,0
"2292","Green Mountain College",30600,3,-0.112520365743267,1,0
"2293","Greensboro College",35100,3,-0.131846985721589,1,0
"2294","Greenville College",37700,3,-0.133253038568432,1,0
"2295","Grinnell College",45600,3,-0.0539770078880316,1,1
"2296","Guilford College",38500,3,-0.364180143404511,1,0
"2297","Gustavus Adolphus College",50100,3,-0.120442265958449,1,1
"2298","Gwynedd Mercy University",52000,3,0.397346666405469,1,1
"2299","Hamilton College",57300,3,0.227940282444278,1,1
"2300","Hamline University",46900,3,-0.0467902155897746,1,1
"2301","Hampden-Sydney College",50200,3,-0.136865010963144,1,1
"2302","Hampshire College",30800,3,0.41221864927669,1,0
"2303","Hampton University",42200,3,-0.207379027300846,1,1
"2304","Hannibal-LaGrange University",33900,3,0.194034989953618,1,0
"2305","Hanover College",44400,3,0.00320326662583742,1,1
"2306","Hardin-Simmons University",38600,3,0.102435817421762,1,0
"2307","Harding University",38600,3,-0.246533542342762,1,0
"2308","Harrington College of Design",35000,3,-1.00783896000937,1,0
"2309","Harris-Stowe State University",27900,3,0.310984041710483,1,0
"2310","Hartwick College",46100,3,0.318031412926225,1,1
"2311","Harvard University",87200,3,0.169115371952821,1,1
"2312","Harvey Mudd College",78600,3,-0.183940602130143,1,1
"2313","Haskell Indian Nations University",23200,3,-0.326316115989237,1,0
"2314","Hastings College",40400,3,0.0574254983860816,1,0
"2315","Haverford College",55600,3,-0.222776567769296,1,1
"2316","Hawaii Pacific University",43400,3,-0.0875880759637748,1,1
"2317","Hebrew Theological College",17600,3,0.0118890507013263,1,0
"2318","Heidelberg University",38000,3,-0.0890337599269006,1,0
"2319","Henderson State University",35200,3,-0.0010214836577865,1,0
"2320","Hendrix College",40500,3,-0.154449741620038,1,0
"2321","Heritage Christian University",32700,3,0.200187222005054,1,0
"2322","Heritage University",33000,3,-0.332685707619878,1,0
"2323","Herzing University-Atlanta",42300,3,0.429594263065773,1,1
"2324","High Point University",37500,3,-0.0817454914140806,1,0
"2325","Hilbert College",39000,3,0.0800593701182747,1,0
"2326","Hillsdale Free Will Baptist College",33400,3,-0.151954188867236,1,0
"2327","Hiram College",39000,3,-0.315611792504846,1,0
"2328","Hobart William Smith Colleges",48600,3,0.0404842978149276,1,1
"2329","Hodges University",38100,3,-0.683789024444758,1,0
"2330","Hofstra University",53200,3,0.0070567332994325,1,1
"2331","Hollins University",37000,3,-0.292278261569465,1,0
"2332","Holy Cross College",36300,3,0.337581523059802,1,0
"2333","Holy Family University",49900,3,-0.477937756101954,1,1
"2334","Holy Names University",50100,3,-0.27806395506926,1,1
"2335","Hood College",43100,3,-0.339938750600306,1,1
"2336","Hope College",43300,3,-0.134918120456377,1,1
"2337","Hope International University",35100,3,0.165735057578815,1,0
"2338","Houghton College",39200,3,0.0312386773034226,1,0
"2339","Houston Baptist University",43600,3,-0.191195213005652,1,1
"2340","Howard Payne University",37300,3,-0.011609242234768,1,0
"2341","Howard University",46500,3,-0.381536213798853,1,1
"2342","Humboldt State University",36200,3,-0.0859044266211337,1,0
"2343","Humphreys College-Stockton and Modesto Campuses",31300,3,-0.691736543808962,1,0
"2344","Huntingdon College",37100,3,-0.00889029802744003,1,0
"2345","Huntington University",35500,3,-0.331817069309541,1,0
"2346","Husson University",37100,3,0.220319466677029,1,0
"2347","Huston-Tillotson University",30500,3,-0.22726713244704,1,0
"2348","Idaho State University",35400,3,0.117266394711339,1,0
"2349","Illinois College",37700,3,-0.305271538672707,1,0
"2350","Illinois Institute of Technology",68200,3,-0.10847497421933,1,1
"2351","Illinois State University",45100,3,-0.144635239147249,1,1
"2352","Illinois Wesleyan University",54600,3,-0.200530673983872,1,1
"2353","Immaculata University",49000,3,-0.711400118590904,1,1
"2354","Indiana Institute of Technology",41100,3,-0.0830416250806485,1,1
"2355","Indiana State University",36000,3,-0.144232598431191,1,0
"2356","Indiana University-Bloomington",45300,3,-0.462050850066626,1,1
"2357","Indiana University-East",29100,3,-0.0297913306021543,1,0
"2358","Indiana University-Kokomo",33600,3,-0.103418814281619,1,0
"2359","Indiana University-Northwest",35900,3,-0.309104334395107,1,0
"2360","Indiana University-Purdue University-Fort Wayne",35900,3,-0.507594524448453,1,0
"2361","Indiana University-Purdue University-Indianapolis",39100,3,-0.264805149722981,1,0
"2362","Indiana University-South Bend",33800,3,-0.152694609236442,1,0
"2363","Indiana University-Southeast",34000,3,-0.127225376568238,1,0
"2364","Indiana University of Pennsylvania-Main Campus",38000,3,-0.509526893494993,1,0
"2365","Indiana Wesleyan University",46000,3,-0.600548441616616,1,1
"2366","Institute of American Indian and Alaska Native Culture",21300,3,-0.392256736825251,1,0
"2367","Inter American University of Puerto Rico-Aguadilla",20000,3,0.0434913400898791,1,0
"2368","Inter American University of Puerto Rico-Arecibo",20000,3,0.101340558429677,1,0
"2369","Inter American University of Puerto Rico-Barranquitas",20000,3,-0.143595084594903,1,0
"2370","Inter American University of Puerto Rico-Bayamon",20000,3,-0.197857671905119,1,0
"2371","Inter American University of Puerto Rico-Fajardo",20000,3,0.0497799429270106,1,0
"2372","Inter American University of Puerto Rico-Guayama",20000,3,0.105764331992139,1,0
"2373","Inter American University of Puerto Rico-Metro",20000,3,-0.227998278294842,1,0
"2374","Inter American University of Puerto Rico-Ponce",20000,3,-0.350768335397266,1,0
"2375","Inter American University of Puerto Rico-San German",20000,3,0.418556305053469,1,0
"2376","International Academy of Design and Technology-Chicago",25200,3,-0.485530032940842,1,0
"2377","International Academy of Design and Technology-Orlando",27800,3,-0.832649789193434,1,0
"2378","International Academy of Design and Technology-Sacramento",27800,3,-0.859627179050975,1,0
"2379","International Academy of Design and Technology-San Antonio",27800,3,-0.801397254734738,1,0
"2380","International Academy of Design and Technology-Seattle",27800,3,-0.819631193743326,1,0
"2381","International Academy of Design and Technology-Tampa",27800,3,-0.667742288212913,1,0
"2382","Iona College",52700,3,0.219737026700724,1,1
"2383","Iowa State University",47200,3,0.276812872785521,1,1
"2384","Iowa Wesleyan College",34100,3,-0.794964880886756,1,0
"2385","Ithaca College",50400,3,-0.099102813864593,1,1
"2386","Jackson State University",29500,3,0.077871925591314,1,0
"2387","Jacksonville State University",35100,3,0.343978666217387,1,0
"2388","Jacksonville University",47700,3,-0.459499671249633,1,1
"2389","James Madison University",53400,3,0.143418006975384,1,1
"2390","Jarvis Christian College",25800,3,0.660992920480335,1,0
"2391","Jefferson College of Health Sciences",52300,3,-0.137308900071119,1,1
"2392","John Brown University",46200,3,0.310385541500371,1,1
"2393","John Carroll University",51000,3,-0.449228644145485,1,1
"2394","John F Kennedy University",39500,3,-0.515076407239583,1,0
"2395","Johns Hopkins University",69200,3,-0.108011924401512,1,1
"2396","Johnson & Wales University-North Miami",35100,3,-0.165849850163069,1,0
"2397","Johnson & Wales University-Online",35100,3,-0.216321047225502,1,0
"2398","Johnson & Wales University-Providence",35100,3,-0.216321047225502,1,0
"2399","Johnson C Smith University",31300,3,-0.191720264725125,1,0
"2400","Johnson State College",32200,3,-0.0344309398663179,1,0
"2401","Johnson University",29400,3,-0.129512310943342,1,0
"2402","Johnson University Florida",29500,3,-0.146800021119956,1,0
"2403","Judson College",30700,3,-0.28736885376262,1,0
"2404","Judson University",37000,3,-0.664460529212761,1,0
"2405","Juniata College",45200,3,-0.116907425160296,1,1
"2406","Kalamazoo College",49400,3,0.318432627770151,1,1
"2407","Kansas City Art Institute",25800,3,-0.452456286868458,1,0
"2408","Kansas State University",43300,3,0.0379702530063691,1,1
"2409","Kansas Wesleyan University",36600,3,0.290679369995217,1,0
"2410","Kaplan University-Davenport Campus",34400,3,-0.603360908596326,1,0
"2411","Kean University",46800,3,0.273307376258893,1,1
"2412","Keene State College",39900,3,-0.23088625689192,1,0
"2413","Kendall College",40500,3,-0.630621330709692,1,0
"2414","Kennesaw State University",41300,3,-0.352524060452449,1,1
"2415","Kent State University at Kent",36600,3,-0.187069036017313,1,0
"2416","Kentucky Christian University",28000,3,0.180739012378539,1,0
